agarose,bsa,coating,arm,rep,series,t,front,centroid,front_ctl,centroid_ctl,front_net,centroid_net
0.6,BSA,COOH,magnet,1,0.6_BSA_COOH_magnet_r1,10.5,2.822492163009404,1.8104347626375374,2.668388982933575,1.453040262690571,0.15410318007582902,0.3573944999469665
0.6,BSA,COOH,magnet,1,0.6_BSA_COOH_magnet_r1,12.0,3.064655172413793,1.7905617688011641,2.4217886509442486,1.4691427028549804,0.6428665214695446,0.32141906594618375
0.6,BSA,COOH,magnet,1,0.6_BSA_COOH_magnet_r1,21.5,4.275470219435736,2.7170961345417504,3.0661253389242002,1.6461587133145832,1.2093448805115354,1.0709374212271672
0.6,BSA,COOH,magnet,2,0.6_BSA_COOH_magnet_r2,0.0,2.3955773955773956,1.4823281909379171,2.508303799300004,1.544797774783922,-0.11272640372260856,-0.062469583846004983
0.6,BSA,COOH,magnet,2,0.6_BSA_COOH_magnet_r2,1.0,2.8705978705978703,1.66897339389045,2.431116255660848,1.4117582511028823,0.4394816149370224,0.25721514278756774
0.6,BSA,COOH,magnet,2,0.6_BSA_COOH_magnet_r2,2.0,3.108108108108108,1.4207421434614842,2.74776372583773,1.5409590937242037,0.360344382270378,-0.1202169502627195
0.6,BSA,COOH,magnet,2,0.6_BSA_COOH_magnet_r2,3.0,2.8705978705978703,1.3535038396460863,3.224496379648182,1.7221928817394965,-0.3538985090503117,-0.36868904209341014
0.6,BSA,COOH,magnet,2,0.6_BSA_COOH_magnet_r2,4.0,1.6830466830466835,1.334029910466566,2.668388982933575,1.366044323053661,-0.9853422998868917,-0.03201441258709492
0.6,BSA,COOH,magnet,2,0.6_BSA_COOH_magnet_r2,5.0,1.4455364455364457,1.7529863000085593,2.668388982933575,1.3917455622965242,-1.2228525373971295,0.361240737712035
0.6,BSA,COOH,magnet,2,0.6_BSA_COOH_magnet_r2,6.0,2.3955773955773956,1.5718281987634062,2.346220638943599,1.3003610309267526,0.04935675663379646,0.2714671678366536
0.6,BSA,COOH,magnet,2,0.6_BSA_COOH_magnet_r2,7.5,3.108108108108108,1.7072658310545692,2.1842320898582757,1.2385603996313257,0.9238760182498322,0.4687054314232435
0.6,BSA,COOH,magnet,2,0.6_BSA_COOH_magnet_r2,9.0,4.0581490581490565,1.8281333996818192,2.340888987672669,1.4859454588391274,1.7172600704763874,0.3421879408426918
0.6,BSA,COOH,magnet,2,0.6_BSA_COOH_magnet_r2,10.5,4.0581490581490565,1.9192872174453077,2.668388982933575,1.453040262690571,1.3897600752154813,0.46624695475473676
0.6,BSA,COOH,magnet,2,0.6_BSA_COOH_magnet_r2,12.0,4.295659295659296,2.043969916331005,2.4217886509442486,1.4691427028549804,1.8738706447150473,0.5748272134760246
0.6,BSA,COOH,magnet,2,0.6_BSA_COOH_magnet_r2,21.5,3.82063882063882,1.8198571878612,3.0661253389242002,1.6461587133145832,0.75451348171462,0.1736984745466168
0.6,BSA,COOH,magnet,3,0.6_BSA_COOH_magnet_r3,0.0,3.1354166666666665,1.7716923300580005,2.508303799300004,1.544797774783922,0.6271128673666624,0.22689455527407842
0.6,BSA,COOH,magnet,3,0.6_BSA_COOH_magnet_r3,1.0,3.364583333333333,1.8054084915949524,2.431116255660848,1.4117582511028823,0.9334670776724852,0.3936502404920701
0.6,BSA,COOH,magnet,3,0.6_BSA_COOH_magnet_r3,2.0,2.677083333333333,1.6525376081147303,2.74776372583773,1.5409590937242037,-0.07068039250439684,0.11157851439052657
0.6,BSA,COOH,magnet,3,0.6_BSA_COOH_magnet_r3,3.0,2.21875,1.4697304356570944,3.224496379648182,1.7221928817394965,-1.005746379648182,-0.2524624460824021
0.6,BSA,COOH,magnet,3,0.6_BSA_COOH_magnet_r3,4.0,1.9895833333333333,1.4654895566346573,2.668388982933575,1.366044323053661,-0.6788056496002419,0.09944523358099633
0.6,BSA,COOH,magnet,3,0.6_BSA_COOH_magnet_r3,5.0,2.90625,1.8205617969077204,2.668388982933575,1.3917455622965242,0.23786101706642482,0.4288162346111961
0.6,BSA,COOH,magnet,3,0.6_BSA_COOH_magnet_r3,6.0,3.1354166666666665,1.8462184685904466,2.346220638943599,1.3003610309267526,0.7891960277230674,0.545857437663694
0.6,BSA,COOH,magnet,3,0.6_BSA_COOH_magnet_r3,7.5,3.59375,2.014685919778054,2.1842320898582757,1.2385603996313257,1.4095179101417243,0.7761255201467281
0.6,BSA,COOH,magnet,3,0.6_BSA_COOH_magnet_r3,9.0,3.8229166666666665,2.135380488934868,2.340888987672669,1.4859454588391274,1.4820276789939975,0.6494350300957408
0.6,BSA,COOH,magnet,3,0.6_BSA_COOH_magnet_r3,10.5,5.197916666666666,2.8666292299046705,2.668388982933575,1.453040262690571,2.529527683733091,1.4135889672140995
0.6,BSA,COOH,magnet,3,0.6_BSA_COOH_magnet_r3,12.0,5.427083333333333,2.9634254544850047,2.4217886509442486,1.4691427028549804,3.0052946823890845,1.4942827516300243
0.6,BSA,COOH,magnet,3,0.6_BSA_COOH_magnet_r3,21.5,4.739583333333333,2.3493975430044616,3.0661253389242002,1.6461587133145832,1.6734579944091328,0.7032388296898784
0.6,BSA,PEG,control,1,0.6_BSA_PEG_control_r1,0.0,2.378673957621325,1.44028984213022,2.5143007577218097,1.6291117268350206,-0.13562680010048478,-0.18882188470480066
0.6,BSA,PEG,control,1,0.6_BSA_PEG_control_r1,1.0,1.9138755980861242,1.1129606588374459,2.5167106285527336,1.4983110705783391,-0.6028350304666095,-0.38535041174089324
0.6,BSA,PEG,control,1,0.6_BSA_PEG_control_r1,2.0,2.843472317156527,1.5947404269255046,2.5878836076204497,1.5670727945242113,0.2555887095360774,0.02766763240129322
0.6,BSA,PEG,control,1,0.6_BSA_PEG_control_r1,3.0,1.9138755980861242,1.0874799335619374,2.1980074019547704,1.368350342697923,-0.2841318038686462,-0.2808704091359857
0.6,BSA,PEG,control,1,0.6_BSA_PEG_control_r1,4.0,1.6814764183185231,1.4332802834467053,2.2045695532537635,1.6614956812026112,-0.5230931349352403,-0.22821539775590582
0.6,BSA,PEG,control,1,0.6_BSA_PEG_control_r1,5.0,1.6814764183185231,1.4932710728108394,1.724505757400494,1.293669210314632,-0.04302933908197093,0.19960186249620748
0.6,BSA,PEG,control,1,0.6_BSA_PEG_control_r1,6.0,1.2166780587833224,1.336884200774565,1.8069262608736292,1.33547674965273,-0.5902482020903068,0.001407451121834935
0.6,BSA,PEG,control,1,0.6_BSA_PEG_control_r1,7.5,0.9842788790157213,1.888819576076955,1.572117210275105,1.4769271413792684,-0.5878383312593838,0.41189243469768666
0.6,BSA,PEG,control,1,0.6_BSA_PEG_control_r1,9.0,0.9842788790157213,2.1134074352851595,1.893499044814834,1.793198860416755,-0.9092201657991128,0.3202085748684045
0.6,BSA,PEG,control,1,0.6_BSA_PEG_control_r1,10.5,0.7518796992481203,2.5443485517953053,1.3346295517348148,1.6890287867808376,-0.5827498524866945,0.8553197650144677
0.6,BSA,PEG,control,1,0.6_BSA_PEG_control_r1,12.0,8.885850991114149,3.793283401060555,5.8567331791016,2.685159952442985,3.029117812012548,1.1081234486175702
0.6,BSA,PEG,control,1,0.6_BSA_PEG_control_r1,21.5,0.9842788790157213,1.6104824017753598,2.05134996582365,1.7524038361742322,-1.0670710868079287,-0.1419214343988724
0.6,BSA,PEG,control,2,0.6_BSA_PEG_control_r2,0.0,2.285839160839161,1.6207288289038788,2.5143007577218097,1.6291117268350206,-0.2284615968826489,-0.008382897931141775
0.6,BSA,PEG,control,2,0.6_BSA_PEG_control_r2,1.0,2.757867132867133,1.7188937431266376,2.5167106285527336,1.4983110705783391,0.24115650431439928,0.22058267254829844
0.6,BSA,PEG,control,2,0.6_BSA_PEG_control_r2,2.0,2.521853146853147,1.6034267428457922,2.5878836076204497,1.5670727945242113,-0.06603046076730257,0.0363539483215809
0.6,BSA,PEG,control,2,0.6_BSA_PEG_control_r2,3.0,2.521853146853147,1.6388970862466241,2.1980074019547704,1.368350342697923,0.3238457448983767,0.270546743548701
0.6,BSA,PEG,control,2,0.6_BSA_PEG_control_r2,4.0,1.813811188811189,1.418522941378571,2.2045695532537635,1.6614956812026112,-0.3907583644425745,-0.24297273982404022
0.6,BSA,PEG,control,2,0.6_BSA_PEG_control_r2,5.0,1.813811188811189,1.2367854575754647,1.724505757400494,1.293669210314632,0.08930543141069491,-0.05688375273916724
0.6,BSA,PEG,control,2,0.6_BSA_PEG_control_r2,6.0,2.285839160839161,1.4539187039188533,1.8069262608736292,1.33547674965273,0.47891289996553166,0.11844195426612325
0.6,BSA,PEG,control,2,0.6_BSA_PEG_control_r2,7.5,1.813811188811189,1.3332578417686294,1.572117210275105,1.4769271413792684,0.24169397853608388,-0.143669299610639
0.6,BSA,PEG,control,2,0.6_BSA_PEG_control_r2,9.0,1.577797202797203,1.1334476569499046,1.893499044814834,1.793198860416755,-0.3157018420176312,-0.6597512034668505
0.6,BSA,PEG,control,2,0.6_BSA_PEG_control_r2,10.5,1.813811188811189,1.3370678464926975,1.3346295517348148,1.6890287867808376,0.4791816370763742,-0.35196094028814007
0.6,BSA,PEG,control,2,0.6_BSA_PEG_control_r2,12.0,7.006118881118882,3.062708886650291,5.8567331791016,2.685159952442985,1.1493857020172813,0.3775489342073062
0.6,BSA,PEG,control,3,0.6_BSA_PEG_control_r3,0.0,2.878389154704944,1.8263165094709626,2.5143007577218097,1.6291117268350206,0.3640883969831341,0.197204782635942
0.6,BSA,PEG,control,3,0.6_BSA_PEG_control_r3,1.0,2.878389154704944,1.663078809770934,2.5167106285527336,1.4983110705783391,0.3616785261522102,0.1647677391925948
0.6,BSA,PEG,control,3,0.6_BSA_PEG_control_r3,2.0,2.3983253588516744,1.5030512138013377,2.5878836076204497,1.5670727945242113,-0.18955824876877525,-0.06402158072287367
0.6,BSA,PEG,control,3,0.6_BSA_PEG_control_r3,3.0,2.1582934609250395,1.3786740082852083,2.1980074019547704,1.368350342697923,-0.039713941029730915,0.010323665587285147
0.6,BSA,PEG,control,3,0.6_BSA_PEG_control_r3,4.0,3.1184210526315788,2.132683818782557,2.2045695532537635,1.6614956812026112,0.9138514993778153,0.4711881375799458
0.6,BSA,PEG,control,3,0.6_BSA_PEG_control_r3,5.0,1.6782296650717703,1.1509511005575916,1.724505757400494,1.293669210314632,-0.04627609232872376,-0.14271810975704025
0.6,BSA,PEG,control,3,0.6_BSA_PEG_control_r3,6.0,1.918261562998405,1.215627344264772,1.8069262608736292,1.33547674965273,0.11133530212477583,-0.11984940538795796
0.6,BSA,PEG,control,3,0.6_BSA_PEG_control_r3,7.5,1.918261562998405,1.2087040062922205,1.572117210275105,1.4769271413792684,0.3461443527232999,-0.26822313508704787
0.6,BSA,PEG,control,3,0.6_BSA_PEG_control_r3,9.0,3.1184210526315788,2.1327414890152006,1.893499044814834,1.793198860416755,1.2249220078167447,0.33954262859844553
0.6,BSA,PEG,control,3,0.6_BSA_PEG_control_r3,10.5,1.4381977671451354,1.18566996205451,1.3346295517348148,1.6890287867808376,0.10356821541032057,-0.5033588247263276
0.6,BSA,PEG,control,3,0.6_BSA_PEG_control_r3,12.0,1.6782296650717703,1.199487569618109,5.8567331791016,2.685159952442985,-4.17850351402983,-1.485672382824876
0.6,BSA,PEG,control,3,0.6_BSA_PEG_control_r3,21.5,3.1184210526315788,1.8943252705731046,2.05134996582365,1.7524038361742322,1.0670710868079287,0.1419214343988724
0.6,BSA,PEG,magnet,1,0.6_BSA_PEG_magnet_r1,0.0,2.785688207374955,1.8254354902099932,2.5143007577218097,1.6291117268350206,0.2713874496531452,0.1963237633749726
0.6,BSA,PEG,magnet,1,0.6_BSA_PEG_magnet_r1,1.0,2.084702446148229,1.6161856700730275,2.5167106285527336,1.4983110705783391,-0.43200818240450456,0.11787459949468837
0.6,BSA,PEG,magnet,1,0.6_BSA_PEG_magnet_r1,2.0,1.3837166849215035,1.2553913873129594,2.5878836076204497,1.5670727945242113,-1.2041669226989462,-0.3116814072112519
0.6,BSA,PEG,magnet,1,0.6_BSA_PEG_magnet_r1,3.0,1.6173786053304129,1.2607546396749854,2.1980074019547704,1.368350342697923,-0.5806287966243575,-0.10759570302293775
0.6,BSA,PEG,magnet,1,0.6_BSA_PEG_magnet_r1,4.0,1.6173786053304129,1.2822917436077221,2.2045695532537635,1.6614956812026112,-0.5871909479233506,-0.379203937594889
0.6,BSA,PEG,magnet,1,0.6_BSA_PEG_magnet_r1,5.0,1.851040525739321,1.3381546206571584,1.724505757400494,1.293669210314632,0.12653476833882693,0.04448541034252651
0.6,BSA,PEG,magnet,1,0.6_BSA_PEG_magnet_r1,6.0,2.084702446148229,1.3389965569260123,1.8069262608736292,1.33547674965273,0.2777761852745999,0.0035198072732822716
0.6,BSA,PEG,magnet,1,0.6_BSA_PEG_magnet_r1,7.5,3.019350127783863,1.658052117249791,1.572117210275105,1.4769271413792684,1.4472329175087577,0.18112497587052268
0.6,BSA,PEG,magnet,1,0.6_BSA_PEG_magnet_r1,9.0,3.253012048192771,1.7313549609760315,1.893499044814834,1.793198860416755,1.359513003377937,-0.06184389944072355
0.6,BSA,PEG,magnet,1,0.6_BSA_PEG_magnet_r1,10.5,4.421321650237313,2.317119400615057,1.3346295517348148,1.6890287867808376,3.086692098502498,0.6280906138342195
0.6,BSA,PEG,magnet,1,0.6_BSA_PEG_magnet_r1,12.0,3.7203358890105873,1.9444360727705148,5.8567331791016,2.685159952442985,-2.136397290091013,-0.7407238796724702
0.6,BSA,PEG,magnet,1,0.6_BSA_PEG_magnet_r1,21.5,5.589631252281855,2.457744986555626,2.05134996582365,1.7524038361742322,3.5382812864582047,0.7053411503813938
0.6,BSA,PEG,magnet,2,0.6_BSA_PEG_magnet_r2,0.0,2.299100217188955,1.5925964879888672,2.5143007577218097,1.6291117268350206,-0.21520054053285476,-0.036515238846153375
0.6,BSA,PEG,magnet,2,0.6_BSA_PEG_magnet_r2,1.0,2.299100217188955,1.6072200251558524,2.5167106285527336,1.4983110705783391,-0.21761041136377868,0.10890895457751326
0.6,BSA,PEG,magnet,2,0.6_BSA_PEG_magnet_r2,2.0,2.534905367669873,1.4623059443124813,2.5878836076204497,1.5670727945242113,-0.05297823995057671,-0.10476685021173004
0.6,BSA,PEG,magnet,2,0.6_BSA_PEG_magnet_r2,3.0,1.827489916227118,1.481519535895214,2.1980074019547704,1.368350342697923,-0.3705174857276523,0.11316919319729091
0.6,BSA,PEG,magnet,2,0.6_BSA_PEG_magnet_r2,4.0,1.827489916227118,1.5172524727351206,2.2045695532537635,1.6614956812026112,-0.3770796370266454,-0.1442432084674905
0.6,BSA,PEG,magnet,2,0.6_BSA_PEG_magnet_r2,5.0,2.534905367669873,1.500180944992573,1.724505757400494,1.293669210314632,0.8103996102693789,0.20651173467794104
0.6,BSA,PEG,magnet,2,0.6_BSA_PEG_magnet_r2,6.0,2.534905367669873,1.498467459468457,1.8069262608736292,1.33547674965273,0.7279791067962438,0.16299070981572705
0.6,BSA,PEG,magnet,2,0.6_BSA_PEG_magnet_r2,7.5,2.7707105181507914,1.5478859516301546,1.572117210275105,1.4769271413792684,1.1985933078756863,0.07095881025088624
0.6,BSA,PEG,magnet,2,0.6_BSA_PEG_magnet_r2,9.0,2.7707105181507914,1.6567291739533467,1.893499044814834,1.793198860416755,0.8772114733359573,-0.1364696864634083
0.6,BSA,PEG,magnet,2,0.6_BSA_PEG_magnet_r2,10.5,2.7707105181507914,1.712206103692656,1.3346295517348148,1.6890287867808376,1.4360809664159766,0.023177316911818346
0.6,BSA,PEG,magnet,2,0.6_BSA_PEG_magnet_r2,12.0,2.7707105181507914,1.6984194072940193,5.8567331791016,2.685159952442985,-3.086022660950809,-0.9867405451489657
0.6,BSA,PEG,magnet,2,0.6_BSA_PEG_magnet_r2,21.5,3.2423208191126283,1.9104625758647755,2.05134996582365,1.7524038361742322,1.1909708532889782,0.1580587396905433
0.6,BSA,PEG,magnet,3,0.6_BSA_PEG_magnet_r3,0.0,2.3716169326856344,1.5407547872958816,2.5143007577218097,1.6291117268350206,-0.14268382503617527,-0.08835693953913903
0.6,BSA,PEG,magnet,3,0.6_BSA_PEG_magnet_r3,1.0,1.906662040249826,1.4566126004577489,2.5167106285527336,1.4983110705783391,-0.6100485883029076,-0.04169847012059025
0.6,BSA,PEG,magnet,3,0.6_BSA_PEG_magnet_r3,2.0,1.6741845940319227,1.5165760017774619,2.5878836076204497,1.5670727945242113,-0.913699013588527,-0.05049679274674945
0.6,BSA,PEG,magnet,3,0.6_BSA_PEG_magnet_r3,3.0,1.906662040249826,1.3309492765702675,2.1980074019547704,1.368350342697923,-0.2913453617049444,-0.03740106612765559
0.6,BSA,PEG,magnet,3,0.6_BSA_PEG_magnet_r3,4.0,2.1391394864677316,1.4461912302531035,2.2045695532537635,1.6614956812026112,-0.06543006678603192,-0.21530445094950768
0.6,BSA,PEG,magnet,3,0.6_BSA_PEG_magnet_r3,5.0,2.3716169326856344,1.655755568320374,1.724505757400494,1.293669210314632,0.6471111752851404,0.36208635800574207
0.6,BSA,PEG,magnet,3,0.6_BSA_PEG_magnet_r3,6.0,2.604094378903539,1.6664513778047234,1.8069262608736292,1.33547674965273,0.79716811802991,0.3309746281519934
0.6,BSA,PEG,magnet,3,0.6_BSA_PEG_magnet_r3,7.5,2.604094378903539,1.7243692638293044,1.572117210275105,1.4769271413792684,1.031977168628434,0.24744212245003605
0.6,BSA,PEG,magnet,3,0.6_BSA_PEG_magnet_r3,9.0,4.4639139486467725,2.3417778133497604,1.893499044814834,1.793198860416755,2.5704149038319386,0.5485789529330054
0.6,BSA,PEG,magnet,3,0.6_BSA_PEG_magnet_r3,10.5,4.23143650242887,2.2950658666387853,1.3346295517348148,1.6890287867808376,2.896806950694055,0.6060370798579477
0.6,BSA,PEG,magnet,3,0.6_BSA_PEG_magnet_r3,12.0,3.301526717557252,1.8215327357006117,5.8567331791016,2.685159952442985,-2.5552064615443486,-0.8636272167423733
0.6,BSA,PEG,magnet,3,0.6_BSA_PEG_magnet_r3,21.5,3.301526717557252,1.885816043642147,2.05134996582365,1.7524038361742322,1.2501767517336018,0.1334122074679147
0.6,non-BSA,COOH,control,1,0.6_non-BSA_COOH_control_r1,0.0,3.1719554030874786,1.841747492820402,3.195472939320693,1.7269678604637255,-0.023517536233214287,0.11477963235667654
0.6,non-BSA,COOH,control,1,0.6_non-BSA_COOH_control_r1,1.0,3.400943396226415,1.8986984786969001,3.116017813595706,1.723519241182226,0.2849255826307089,0.17517923751467412
0.6,non-BSA,COOH,control,1,0.6_non-BSA_COOH_control_r1,2.0,3.629931389365351,1.9902480859188734,3.1811563069709172,1.7159110746021937,0.44877508239443387,0.27433701131667965
0.6,non-BSA,COOH,control,1,0.6_non-BSA_COOH_control_r1,3.0,2.942967409948542,1.7483966331965286,3.2619626861263527,1.8168982423665498,-0.31899527617781054,-0.06850160917002124
0.6,non-BSA,COOH,control,1,0.6_non-BSA_COOH_control_r1,4.0,2.942967409948542,1.675817840813742,3.173323255381659,1.7943200162593926,-0.2303558454331167,-0.11850217544565056
0.6,non-BSA,COOH,control,1,0.6_non-BSA_COOH_control_r1,5.0,3.400943396226415,1.8601022513811794,3.016187545179911,1.7233944759533564,0.3847558510465041,0.13670777542782298
0.6,non-BSA,COOH,control,1,0.6_non-BSA_COOH_control_r1,6.0,2.942967409948542,1.6349130166840524,2.863528883087287,1.5621699288415358,0.07943852686125519,0.0727430878425166
0.6,non-BSA,COOH,control,1,0.6_non-BSA_COOH_control_r1,7.5,2.942967409948542,1.6300689358724265,2.863528883087287,1.6186105089000449,0.07943852686125519,0.011458426972381641
0.6,non-BSA,COOH,control,1,0.6_non-BSA_COOH_control_r1,9.0,2.713979416809606,1.564261567122504,2.7871995520409745,1.6231587747505596,-0.07322013523136839,-0.058897207628055614
0.6,non-BSA,COOH,control,1,0.6_non-BSA_COOH_control_r1,10.5,3.629931389365351,1.9671804563145077,3.0925168762262234,1.7461815796112345,0.5374145131391277,0.22099887670327312
0.6,non-BSA,COOH,control,1,0.6_non-BSA_COOH_control_r1,12.0,1.5690394511149222,1.2137171034201477,2.405552896809414,1.4567758622444877,-0.8365134456944918,-0.24305875882434003
0.6,non-BSA,COOH,control,1,0.6_non-BSA_COOH_control_r1,21.5,3.8589193825042876,1.9521175061627998,3.412382824164416,1.8336083707920043,0.4465365583398717,0.11850913537079544
0.6,non-BSA,COOH,control,2,0.6_non-BSA_COOH_control_r2,0.0,3.2533482142857144,1.755718896633821,3.195472939320693,1.7269678604637255,0.05787527496502154,0.028751036170095556
0.6,non-BSA,COOH,control,2,0.6_non-BSA_COOH_control_r2,1.0,4.6474228896103895,2.092934400720993,3.116017813595706,1.723519241182226,1.5314050760146833,0.3694151595387669
0.6,non-BSA,COOH,control,2,0.6_non-BSA_COOH_control_r2,2.0,4.879768668831169,2.088658317138814,3.1811563069709172,1.7159110746021937,1.6986123618602522,0.3727472425366203
0.6,non-BSA,COOH,control,2,0.6_non-BSA_COOH_control_r2,3.0,5.809151785714286,2.500678043638249,3.2619626861263527,1.8168982423665498,2.547189099587933,0.6837798012716994
0.6,non-BSA,COOH,control,2,0.6_non-BSA_COOH_control_r2,4.0,5.809151785714286,2.4923498936435444,3.173323255381659,1.7943200162593926,2.6358285303326268,0.6980298773841518
0.6,non-BSA,COOH,control,2,0.6_non-BSA_COOH_control_r2,5.0,4.879768668831169,2.123860040569797,3.016187545179911,1.7233944759533564,1.8635811236512585,0.40046556461644056
0.6,non-BSA,COOH,control,2,0.6_non-BSA_COOH_control_r2,6.0,4.879768668831169,2.1012880996943974,2.863528883087287,1.5621699288415358,2.0162397857438825,0.5391181708528616
0.6,non-BSA,COOH,control,2,0.6_non-BSA_COOH_control_r2,7.5,4.879768668831169,2.111400257696304,2.863528883087287,1.6186105089000449,2.0162397857438825,0.49278974879625914
0.6,non-BSA,COOH,control,2,0.6_non-BSA_COOH_control_r2,9.0,4.879768668831169,2.156583251648232,2.7871995520409745,1.6231587747505596,2.092569116790195,0.5334244768976724
0.6,non-BSA,COOH,control,2,0.6_non-BSA_COOH_control_r2,10.5,4.879768668831169,2.1249153553409714,3.0925168762262234,1.7461815796112345,1.787251792604946,0.3787337757297369
0.6,non-BSA,COOH,control,2,0.6_non-BSA_COOH_control_r2,12.0,4.879768668831169,2.084577688571184,2.405552896809414,1.4567758622444877,2.4742157720217555,0.6278018263266962
0.6,non-BSA,COOH,control,2,0.6_non-BSA_COOH_control_r2,21.5,5.344460227272728,2.269829114949378,3.412382824164416,1.8336083707920043,1.9320774031083126,0.4362207441573738
0.6,non-BSA,COOH,control,3,0.6_non-BSA_COOH_control_r3,0.0,3.161115200588885,1.5834371919369534,3.195472939320693,1.7269678604637255,-0.0343577387318077,-0.1435306685267721
0.6,non-BSA,COOH,control,3,0.6_non-BSA_COOH_control_r3,1.0,1.2996871549503137,1.1789248441287852,3.116017813595706,1.723519241182226,-1.8163306586453924,-0.5445943970534408
0.6,non-BSA,COOH,control,3,0.6_non-BSA_COOH_control_r3,2.0,1.0337688627162311,1.0688268207488933,3.1811563069709172,1.7159110746021937,-2.147387444254686,-0.6470842538533004
0.6,non-BSA,COOH,control,3,0.6_non-BSA_COOH_control_r3,3.0,1.0337688627162311,1.2016200502648717,3.2619626861263527,1.8168982423665498,-2.2281938234101215,-0.6152781921016781
0.6,non-BSA,COOH,control,3,0.6_non-BSA_COOH_control_r3,4.0,0.7678505704821496,1.214792314320891,3.173323255381659,1.7943200162593926,-2.405472684899509,-0.5795277019385017
0.6,non-BSA,COOH,control,3,0.6_non-BSA_COOH_control_r3,5.0,0.7678505704821496,1.1862211359090928,3.016187545179911,1.7233944759533564,-2.2483369746977613,-0.5371733400442635
0.6,non-BSA,COOH,control,3,0.6_non-BSA_COOH_control_r3,6.0,0.7678505704821496,0.9503086701461573,2.863528883087287,1.5621699288415358,-2.0956783126051373,-0.6118612586953786
0.6,non-BSA,COOH,control,3,0.6_non-BSA_COOH_control_r3,7.5,0.7678505704821496,1.1143623331314036,2.863528883087287,1.6186105089000449,-2.0956783126051373,-0.5042481757686412
0.6,non-BSA,COOH,control,3,0.6_non-BSA_COOH_control_r3,9.0,0.7678505704821496,1.148631505480943,2.7871995520409745,1.6231587747505596,-2.019348981558825,-0.4745272692696165
0.6,non-BSA,COOH,control,3,0.6_non-BSA_COOH_control_r3,10.5,0.7678505704821496,1.1464489271782243,3.0925168762262234,1.7461815796112345,-2.3246663057440737,-0.5997326524330102
0.6,non-BSA,COOH,control,3,0.6_non-BSA_COOH_control_r3,12.0,0.7678505704821496,1.072032794742131,2.405552896809414,1.4567758622444877,-1.6377023263272643,-0.38474306750235665
0.6,non-BSA,COOH,control,3,0.6_non-BSA_COOH_control_r3,21.5,1.0337688627162311,1.2788784912638353,3.412382824164416,1.8336083707920043,-2.3786139614481847,-0.554729879528169
0.6,non-BSA,COOH,magnet,1,0.6_non-BSA_COOH_magnet_r1,0.0,1.3523751023751023,1.2459470077855328,3.195472939320693,1.7269678604637255,-1.8430978369455906,-0.4810208526781927
0.6,non-BSA,COOH,magnet,1,0.6_non-BSA_COOH_magnet_r1,1.0,1.3523751023751023,1.2024898267431479,3.116017813595706,1.723519241182226,-1.763642711220604,-0.5210294144390781
0.6,non-BSA,COOH,magnet,1,0.6_non-BSA_COOH_magnet_r1,2.0,2.2996860496860494,1.3636088420140449,3.1811563069709172,1.7159110746021937,-0.8814702572848678,-0.35230223258814886
0.6,non-BSA,COOH,magnet,1,0.6_non-BSA_COOH_magnet_r1,3.0,2.536513786513787,1.384690398907743,3.2619626861263527,1.8168982423665498,-0.7254488996125659,-0.4322078434588068
0.6,non-BSA,COOH,magnet,1,0.6_non-BSA_COOH_magnet_r1,4.0,2.536513786513787,1.4238857900223159,3.173323255381659,1.7943200162593926,-0.636809468867872,-0.3704342262370768
0.6,non-BSA,COOH,magnet,1,0.6_non-BSA_COOH_magnet_r1,5.0,3.9574802074802076,2.574458544093166,3.016187545179911,1.7233944759533564,0.9412926623002966,0.8510640681398096
0.6,non-BSA,COOH,magnet,1,0.6_non-BSA_COOH_magnet_r1,6.0,3.246996996996997,1.619871650799592,2.863528883087287,1.5621699288415358,0.38346811390971025,0.05770172195805623
0.6,non-BSA,COOH,magnet,1,0.6_non-BSA_COOH_magnet_r1,7.5,3.483824733824734,1.7295233619791877,2.863528883087287,1.6186105089000449,0.6202958507374472,0.11091285307914278
0.6,non-BSA,COOH,magnet,1,0.6_non-BSA_COOH_magnet_r1,9.0,3.720652470652471,1.8365115985654985,2.7871995520409745,1.6231587747505596,0.9334529186114966,0.21335282381493892
0.6,non-BSA,COOH,magnet,1,0.6_non-BSA_COOH_magnet_r1,10.5,3.9574802074802076,1.9109970975983763,3.0925168762262234,1.7461815796112345,0.8649633312539842,0.16481551798714178
0.6,non-BSA,COOH,magnet,1,0.6_non-BSA_COOH_magnet_r1,12.0,4.194307944307945,1.9871008586545063,2.405552896809414,1.4567758622444877,1.788755047498531,0.5303249964100185
0.6,non-BSA,COOH,magnet,1,0.6_non-BSA_COOH_magnet_r1,21.5,4.194307944307945,1.9769681075720795,3.412382824164416,1.8336083707920043,0.7819251201435291,0.1433597367800752
0.6,non-BSA,COOH,magnet,2,0.6_non-BSA_COOH_magnet_r2,0.0,2.022628026994839,1.1192306527051608,3.195472939320693,1.7269678604637255,-1.172844912325854,-0.6077372077585648
0.6,non-BSA,COOH,magnet,2,0.6_non-BSA_COOH_magnet_r2,1.0,2.022628026994839,1.2210277291726774,3.116017813595706,1.723519241182226,-1.0933897866008673,-0.5024915120095486
0.6,non-BSA,COOH,magnet,2,0.6_non-BSA_COOH_magnet_r2,2.0,1.7725287812624058,1.1423083366162645,3.1811563069709172,1.7159110746021937,-1.4086275257085115,-0.5736027379859292
