geometry,perturb,idx,series,coating,arm,t,centroid_mag,d90_mag,nav_index
corners,False,164,COOH_S3,COOH,small,5.0,1.1234838227645352,2.5892072029934523,0.7715919301714687
corners,False,165,PEG_control,PEG,control,5.0,0.8914656491262818,2.0012917371351713,-0.1018707028853873
corners,False,166,COOH_control,COOH,control,5.0,0.8199430542714535,1.7433442121072091,-0.4301298735436917
corners,False,167,PEG_S3,PEG,small,5.0,0.8561105823597074,1.7880148347141536,0.1488069451392636
corners,False,168,PEG_L1,PEG,large,5.5,2.401870649826419,4.087388471208634,0.7960310504088006
corners,False,169,PEG_L2,PEG,large,5.5,1.9709604254169528,3.742933613682213,0.9034636367626048
corners,False,170,PEG_S1,PEG,small,5.5,1.2650361851572434,2.714590876990242,0.7387235081960691
corners,False,171,PEG_S2,PEG,small,5.5,1.6656876584968272,3.690543787718386,0.8161580236399191
corners,False,172,COOH_L1,COOH,large,5.5,1.9749204936477056,3.808891807835176,0.8503682170744328
corners,False,173,COOH_L2,COOH,large,5.5,2.0104080465291485,3.8796115877002384,0.812254136198659
corners,False,174,COOH_S1,COOH,small,5.5,1.3678268450523543,2.8046366399557896,0.6388055042356905
corners,False,175,COOH_S2,COOH,small,5.5,1.3274108453667202,3.1659256202970716,0.5396290748575681
corners,False,176,PEG_L3,PEG,large,5.5,1.697422793591898,3.275362951594694,0.9042044602737782
corners,False,177,COOH_L3,COOH,large,5.5,1.6978979310406597,3.5612907544726937,0.9466475685733116
corners,False,178,COOH_S3,COOH,small,5.5,1.0732465088262804,2.339951944594945,0.7597499463914921
corners,False,179,PEG_S3,PEG,small,5.5,0.8336255631194817,1.7360760471150285,0.0402942962355045
corners,False,180,PEG_control,PEG,control,5.5,0.7347245559298852,1.985765439471043,0.1952632757659973
corners,False,181,COOH_control,COOH,control,5.5,1.0971117592243445,2.700846903388745,0.4542415118429486
corners,False,182,PEG_L1,PEG,large,6.0,2.348036037940471,4.085034198464459,0.7727806110763981
corners,False,183,PEG_L2,PEG,large,6.0,2.141668005793086,3.7948440868783737,0.937102508452512
corners,False,184,PEG_S1,PEG,small,6.0,1.3246825792615011,2.737810347926708,0.7437135219256853
corners,False,185,PEG_S2,PEG,small,6.0,1.6717167297946942,3.6200845593876263,0.7876027213987483
corners,False,186,COOH_L1,COOH,large,6.0,2.0213488703163076,3.820690675857077,0.8417058203808363
corners,False,187,COOH_L2,COOH,large,6.0,1.972905674561696,3.929171535751787,0.8527689425724607
corners,False,188,COOH_S1,COOH,small,6.0,1.3020613877807796,2.8373036760336197,0.4915960488030386
corners,False,189,COOH_S2,COOH,small,6.0,1.2978152675931671,3.167561918063315,0.504750959710445
corners,False,190,PEG_L3,PEG,large,6.0,1.700754570459126,3.28089908699525,0.89923277016215
corners,False,191,COOH_L3,COOH,large,6.0,1.8905949818419512,3.652764856113468,0.8876777844075147
corners,False,192,COOH_S3,COOH,small,6.0,1.1016586876727597,2.402549871496757,0.8063690622336877
corners,False,193,PEG_S3,PEG,small,6.0,0.9073603285833248,1.8995180215773464,0.5509791513038481
corners,False,194,COOH_control,COOH,control,6.0,0.8095674826436582,1.7290914694622883,-0.4959562442897791
corners,False,195,PEG_control,PEG,control,6.0,0.906076259966224,2.040351600916548,-0.0684645074518554
corners,True,0,PEG_L1,PEG,large,0.0,0.924905021708919,2.390002163463287,0.4609391051791158
corners,True,1,PEG_L2,PEG,large,0.0,1.193017605221817,2.552951112491749,0.0992803242859597
corners,True,2,PEG_S1,PEG,small,0.0,0.8137245401635925,1.921919583183802,0.1097598503902034
corners,True,3,PEG_S2,PEG,small,0.0,1.2503156555692974,2.6738920783266584,0.2296168180405617
corners,True,4,COOH_L1,COOH,large,0.0,0.9371366241077668,2.0612859165368103,0.0066520950234192
corners,True,5,COOH_L2,COOH,large,0.0,0.8724456357966177,1.895066763204634,0.049011836576326
corners,True,6,COOH_S1,COOH,small,0.0,0.8781520663962216,1.843304581141289,0.2471014459298593
corners,True,7,COOH_S2,COOH,small,0.0,0.9012362419186932,1.8682220584299944,-0.4981718284907839
corners,True,8,PEG_L1,PEG,large,0.0,1.492275805849519,4.116620378282915,0.3167577339905524
corners,True,9,PEG_L2,PEG,large,0.0,1.484020202197641,3.352061101369406,0.46785557791458
corners,True,10,PEG_S1,PEG,small,0.0,1.026444758023614,2.16276810964098,0.0846671478338357
corners,True,11,PEG_S2,PEG,small,0.0,1.508282872637322,3.9856057151542794,0.3237596580327481
corners,True,12,COOH_L1,COOH,large,0.0,1.3764024996406938,3.835782000435096,0.4837836907079268
corners,True,13,COOH_L2,COOH,large,0.0,1.316069457198296,4.06589548513349,0.2783832459670031
corners,True,14,COOH_S1,COOH,small,0.0,0.8650306511348879,1.827743400651282,0.3811513933825357
corners,True,15,COOH_S2,COOH,small,0.0,1.0625497686448877,2.2550994372793687,0.2040201792733816
corners,True,16,PEG_L3,PEG,large,0.0,1.1177146896598795,2.3940166582392273,0.3389909656774673
corners,True,17,PEG_S3,PEG,small,0.0,0.7730004995212496,2.013898455590879,0.5599743951030733
corners,True,18,COOH_L3,COOH,large,0.0,1.1153845680122103,2.2988935344063677,0.130885032901618
corners,True,19,COOH_S3,COOH,small,0.0,1.028725767374797,2.094730648671728,0.0614896913631545
corners,True,20,PEG_control,PEG,control,0.0,1.3827311670865592,2.759687711819058,0.1841027924201692
corners,True,21,COOH_control,COOH,control,0.0,0.95246528767324,2.0451192757916083,-0.0509024787825285
corners,True,22,PEG_L3,PEG,large,0.0,1.5181762467653372,3.1830179432569685,0.5713248773725369
corners,True,23,PEG_S3,PEG,small,0.0,0.9614714697373368,2.004584807036597,0.1788884315638707
corners,True,24,COOH_L3,COOH,large,0.0,1.6415754807341914,3.5424074233840437,0.4238725748329148
corners,True,25,COOH_S3,COOH,small,0.0,1.038952736973735,2.178360552936961,0.167507608114842
corners,True,26,PEG_control,PEG,control,0.0,1.0095091187359977,2.536816705802712,0.4104171184695619
corners,True,27,COOH_control,COOH,control,0.0,0.8535620734771905,1.8507460927472703,-0.210774207645732
corners,True,28,PEG_L1,PEG,large,0.5,1.5847747518860842,3.966578963141602,0.7212662298452825
corners,True,29,PEG_L2,PEG,large,0.5,1.3395854575995274,3.4310025881408164,0.7394673313343648
corners,True,30,PEG_S1,PEG,small,0.5,0.7205530383225227,1.5954271354011502,0.8234502755106579
corners,True,31,PEG_S2,PEG,small,0.5,1.4460020170921686,3.771244668867909,0.5129744967932762
corners,True,32,COOH_L1,COOH,large,0.5,1.367086469869477,3.676646607759497,0.7114560228849689
corners,True,33,COOH_L2,COOH,large,0.5,1.3118702945209029,3.810687679282592,0.7372232992103437
corners,True,34,COOH_S1,COOH,small,0.5,0.7683915237345968,1.7013675679101987,0.4587450897397788
corners,True,35,COOH_S2,COOH,small,0.5,0.8377248591205908,1.9658464275126004,-0.2096173323183141
corners,True,36,PEG_L3,PEG,large,0.5,1.5479999524471937,3.2819721031649483,0.6886405196918174
corners,True,37,PEG_S3,PEG,small,0.5,0.7544156910176012,1.9713436039257315,0.6053949327306795
corners,True,38,COOH_L3,COOH,large,0.5,1.219182764133548,3.2230424519810628,0.8332534583009998
corners,True,39,COOH_S3,COOH,small,0.5,1.0021582639057476,2.169865788520732,0.1475440765628753
corners,True,40,PEG_control,PEG,control,0.5,1.0461394528119858,2.4008464607511435,0.1832173232348342
corners,True,41,COOH_control,COOH,control,0.5,0.7794835099347134,1.842114599227512,0.0009172305805759
corners,True,42,PEG_L1,PEG,large,1.0,1.4313362575476136,3.590520932069511,0.8911821764899296
corners,True,43,PEG_L2,PEG,large,1.0,1.4000473345290565,3.460588492434473,0.791849067072823
corners,True,44,PEG_S1,PEG,small,1.0,0.6651499752941911,1.622833986554884,0.7270774010912332
corners,True,45,PEG_S2,PEG,small,1.0,1.4699820908423171,3.640112976196597,0.597019638230208
corners,True,46,COOH_L1,COOH,large,1.0,1.4068753850243982,3.646672980917869,0.779495876785431
corners,True,47,COOH_L2,COOH,large,1.0,1.3624253977485612,3.7064889205154112,0.7921071548309965
corners,True,48,COOH_S1,COOH,small,1.0,0.811433184987619,1.9257348329640012,0.4959885363105051
corners,True,49,COOH_S2,COOH,small,1.0,0.7698667679001638,1.950931075782186,0.1383683533980334
corners,True,50,PEG_L3,PEG,large,1.0,1.4242290395065338,3.218180950648202,0.7743355178710197
corners,True,51,PEG_S3,PEG,small,1.0,0.7589455004503062,1.9965527649040864,0.6255704458169395
corners,True,52,COOH_L3,COOH,large,1.0,1.3784830651717173,3.2913192930438075,0.8372839395298554
corners,True,53,COOH_S3,COOH,small,1.0,0.816697013248629,2.002934597606682,0.4343986120822752
corners,True,54,PEG_control,PEG,control,1.0,1.014832478626968,2.370515200206856,0.2208581319696208
corners,True,55,COOH_control,COOH,control,1.0,0.7352177338188645,1.7738677966698353,0.0116320466820245
corners,True,56,PEG_L1,PEG,large,1.5,1.6026782852902175,3.761644188061966,0.8514730119972286
corners,True,57,PEG_L2,PEG,large,1.5,1.542260987400164,3.51840392296437,0.8020404171482475
corners,True,58,PEG_S1,PEG,small,1.5,0.7682380288730274,1.8267996065547176,0.610885435129283
corners,True,59,PEG_S2,PEG,small,1.5,1.448222601100227,3.660072728531744,0.6725799924961702
corners,True,60,COOH_L1,COOH,large,1.5,1.4886204712589293,3.561502221359559,0.8165291329208919
corners,True,61,COOH_L2,COOH,large,1.5,1.5002421460015578,3.6252299349890658,0.8374068368620968
corners,True,62,COOH_S1,COOH,small,1.5,0.8521711052271134,2.5662946245551903,0.044045739385506
corners,True,63,COOH_S2,COOH,small,1.5,1.066071575292943,3.0010120138816836,0.2317699961517691
corners,True,64,PEG_L3,PEG,large,1.5,1.406669079500592,3.09365912481006,0.8234545671658269
corners,True,65,PEG_S3,PEG,small,1.5,0.7498328196874744,1.9931698287245,0.6296626179527803
corners,True,66,COOH_L3,COOH,large,1.5,1.479832621124438,3.2353751300870903,0.8833281177460889
corners,True,67,COOH_S3,COOH,small,1.5,0.8425386083295642,2.0417307083835325,0.4169221795267976
corners,True,68,PEG_control,PEG,control,1.5,1.006735168474378,2.36282041350734,0.2174161505319676
corners,True,69,COOH_control,COOH,control,1.5,0.7769699381657945,1.818326802244836,-0.073731023364001
corners,True,70,PEG_L1,PEG,large,2.0,1.7080904067132947,3.6223895208120527,0.9293204448667532
corners,True,71,PEG_L2,PEG,large,2.0,1.6142430645067165,3.429191592482691,0.8922013936083705
corners,True,72,PEG_S1,PEG,small,2.0,0.96340619983218,2.349149437617841,0.6682343114657604
corners,True,73,PEG_S2,PEG,small,2.0,1.5595484280793788,3.7413622752666953,0.7126300285243488
corners,True,74,COOH_L1,COOH,large,2.0,1.6134927533432906,3.5999217734644295,0.8248548054249839
corners,True,75,COOH_L2,COOH,large,2.0,1.696959638617993,3.6866079690759817,0.8292528166394209
corners,True,76,COOH_S1,COOH,small,2.0,0.9747679453707966,2.4804268855356706,0.2368819496812783
corners,True,77,COOH_S2,COOH,small,2.0,1.0189941319674185,3.11856494861914,0.3036040208440743
corners,True,78,PEG_L3,PEG,large,2.0,1.4986631797226604,3.1222394561306763,0.8491192002534906
corners,True,79,PEG_S3,PEG,small,2.0,0.7363136263084075,1.97877304206131,0.6692490522809177
corners,True,80,COOH_L3,COOH,large,2.0,1.5014900266027251,3.2124024949929866,0.946792454438065
corners,True,81,COOH_S3,COOH,small,2.0,0.7417300347886948,1.827196534598524,0.5512097121145462
corners,True,82,PEG_control,PEG,control,2.0,0.9645978370683036,2.289222707346077,0.2206381631730578
corners,True,83,COOH_control,COOH,control,2.0,0.9306639448700236,1.8631093212517833,-0.4340304283912253
corners,True,84,PEG_L1,PEG,large,2.5,1.7651928573868283,3.722179692758443,0.9276619158334828
corners,True,85,PEG_L2,PEG,large,2.5,1.7640154177795009,3.5966960240450914,0.8666094587754919
corners,True,86,PEG_S1,PEG,small,2.5,1.0171306451217317,2.229599631643572,0.7263711398004294
corners,True,87,PEG_S2,PEG,small,2.5,1.6356317690862383,3.70518534057007,0.674224577763327
corners,True,88,COOH_L1,COOH,large,2.5,1.763416254596586,3.6334373398378927,0.8316556037213609
corners,True,89,COOH_L2,COOH,large,2.5,1.8221644337443252,3.7106813355273345,0.8194843533049113
corners,True,90,COOH_S1,COOH,small,2.5,0.9952437135266672,2.3495720573850676,0.6141359127166762
corners,True,91,COOH_S2,COOH,small,2.5,1.1798752465716236,3.2705692488262916,0.358440547570122
corners,True,92,PEG_L3,PEG,large,2.5,1.5837803021149286,3.1779755607439704,0.8665483117139241
corners,True,93,PEG_S3,PEG,small,2.5,0.7281322441358232,1.9043757096632343,0.660981864885215
corners,True,94,COOH_L3,COOH,large,2.5,1.590309319071609,3.3496578457389896,0.9539096600480552
corners,True,95,COOH_S3,COOH,small,2.5,0.7666986364185384,1.8022886344416256,0.4036411706054563
corners,True,96,PEG_control,PEG,control,2.5,0.937153133220082,2.2562042692331428,0.2025615282230249
corners,True,97,COOH_control,COOH,control,2.5,0.7548874990051804,1.7675133801042844,-0.0898853827750182
corners,True,98,PEG_L1,PEG,large,3.0,1.8831225106576033,3.7939454993552686,0.9314886549004108
corners,True,99,PEG_L2,PEG,large,3.0,1.859835902685074,3.6819961885794736,0.856012828372921
corners,True,100,PEG_S1,PEG,small,3.0,1.040897528277486,2.1695627423314297,0.7162356888457312
corners,True,101,PEG_S2,PEG,small,3.0,1.5821440491672123,3.583701041549286,0.64153770441674
corners,True,102,COOH_L1,COOH,large,3.0,1.8135254062373536,3.6670527030579168,0.8533408891188206
corners,True,103,COOH_L2,COOH,large,3.0,1.8731910736610713,3.751640856533271,0.8786887768820733
corners,True,104,COOH_S1,COOH,small,3.0,1.0465989533516835,2.5023330367423853,0.5367403622164133
corners,True,105,COOH_S2,COOH,small,3.0,1.230182525970791,3.389735630803715,0.1370247086688667
corners,True,106,PEG_L3,PEG,large,3.0,1.6542463324453778,3.213174371445148,0.8828888911578663
corners,True,107,PEG_S3,PEG,small,3.0,0.7743136889416788,1.9440314057826524,0.6023857906982492
corners,True,108,COOH_L3,COOH,large,3.0,1.662388769188036,3.481364924515489,0.9549679715731492
corners,True,109,COOH_S3,COOH,small,3.0,0.7427942284153074,1.7476471056260834,0.5638915467051122
corners,True,110,PEG_control,PEG,control,3.0,0.8867865763179346,2.1708375993692157,0.1872649627336859
corners,True,111,COOH_control,COOH,control,3.0,0.8786046614185904,1.7694633920904244,-0.5166079048046639
corners,True,112,PEG_L1,PEG,large,3.5,2.019658853454738,3.895555540732045,0.930119102961528
corners,True,113,PEG_L2,PEG,large,3.5,1.9109661803467255,3.715815404208016,0.857724284423999
corners,True,114,PEG_S1,PEG,small,3.5,1.106856914746714,2.250997880806646,0.7244553562339678
corners,True,115,PEG_S2,PEG,small,3.5,1.582758074959456,3.5922314516411538,0.7363368036770275
corners,True,116,COOH_L1,COOH,large,3.5,1.880688981591456,3.7302639892186216,0.8494822257481565
corners,True,117,COOH_L2,COOH,large,3.5,1.975465343780798,3.839828624092624,0.9275647636016702
corners,True,118,COOH_S1,COOH,small,3.5,1.089235092304775,2.523228170109192,0.5889864511305702
corners,True,119,COOH_S2,COOH,small,3.5,1.249415479998245,3.345699347247274,0.2575654305566532
corners,True,120,PEG_L3,PEG,large,3.5,1.698889744386857,3.2647504823851614,0.8746880741342007
corners,True,121,PEG_S3,PEG,small,3.5,0.7729150840916158,1.92426325610272,0.6747228841498736
corners,True,122,COOH_L3,COOH,large,3.5,1.6640773353499358,3.52192748761128,0.9531993248241862
corners,True,123,COOH_S3,COOH,small,3.5,0.757575338877373,1.7032225944292048,0.623609257109485
corners,True,124,PEG_control,PEG,control,3.5,0.866841536193838,2.1298943215339237,0.1644761934842922
corners,True,125,COOH_control,COOH,control,3.5,0.866350787592803,1.776826796757346,-0.4961555864891548
corners,True,126,PEG_L1,PEG,large,4.0,2.108780455333577,3.9418652611646072,0.9375048236056728
corners,True,127,PEG_L2,PEG,large,4.0,1.9227378054535196,3.7384574866560545,0.8672156283295596
corners,True,128,PEG_S1,PEG,small,4.0,1.2798517275971604,2.9468914334181515,0.8042905335840494
corners,True,129,PEG_S2,PEG,small,4.0,1.6515987500430058,3.70956565025121,0.7734928769739938
corners,True,130,COOH_L1,COOH,large,4.0,1.9425844023940693,3.776484200929079,0.8478196105212681
corners,True,131,COOH_L2,COOH,large,4.0,2.082857010581872,3.9308180360640104,0.7638014594871594
corners,True,132,COOH_S1,COOH,small,4.0,1.1309882457882467,2.5724029405008046,0.6043741310362835
corners,True,133,COOH_S2,COOH,small,4.0,1.2447724540777012,3.2649188035380456,0.3104882327967632
corners,True,134,PEG_L3,PEG,large,4.0,1.7049234224401637,3.289625739404704,0.8942373279942104
corners,True,135,PEG_S3,PEG,small,4.0,0.7661354295312113,1.8311923707605993,0.631749267456573
corners,True,136,COOH_L3,COOH,large,4.0,1.8643577299879737,3.646946106874868,0.9273801422448557
corners,True,137,COOH_S3,COOH,small,4.0,0.8099456982747124,1.723644681051264,0.5766525915788254
corners,True,138,PEG_control,PEG,control,4.0,0.8381043491408547,2.0874743536544607,0.1990307153033473
corners,True,139,COOH_control,COOH,control,4.0,1.0996290984951085,2.153681901232662,-0.529687474314615
corners,True,140,PEG_L1,PEG,large,4.5,2.2993212195645394,4.030137510551412,0.811087976308048
corners,True,141,PEG_L2,PEG,large,4.5,1.9199025669456151,3.719904226767803,0.8963767538504953
corners,True,142,PEG_S1,PEG,small,4.5,1.207048245865025,2.5386574318691517,0.7510988961056538
corners,True,143,PEG_S2,PEG,small,4.5,1.6427518723199526,3.603701146811345,0.7158150071254948
corners,True,144,COOH_L1,COOH,large,4.5,1.9474986926617228,3.7916472566259127,0.8613088483614011
corners,True,145,COOH_L2,COOH,large,4.5,1.9831414762449344,3.874739957106327,0.8921209844105441
corners,True,146,COOH_S1,COOH,small,4.5,1.1419803917416176,2.800060757341762,0.3466864640365623
corners,True,147,COOH_S2,COOH,small,4.5,1.2644229398341311,3.2070755702636773,0.4533028131050163
corners,True,148,PEG_L3,PEG,large,4.5,1.7216676477464463,3.3198464945991932,0.9048330765814512
corners,True,149,PEG_S3,PEG,small,4.5,0.8279114191257093,1.947246365713265,0.8402850727322388
corners,True,150,COOH_L3,COOH,large,4.5,1.666575580543247,3.545706298930627,0.9533044197443136
corners,True,151,COOH_S3,COOH,small,4.5,0.8538287022698244,1.7906598205854585,0.669423805670812
corners,True,152,PEG_control,PEG,control,4.5,0.7582470165461451,1.953276329807682,0.2470593924935269
corners,True,153,COOH_control,COOH,control,4.5,0.8587615793133407,1.8026751200901256,-0.4540155326834268
corners,True,154,PEG_L1,PEG,large,5.0,2.343357216546689,4.060679494161071,0.7965568571221431
corners,True,155,PEG_L2,PEG,large,5.0,1.912499680912713,3.7378855804279127,0.8806044741511723
corners,True,156,PEG_S1,PEG,small,5.0,1.3109841430913718,2.605203757093173,0.782576749351096
corners,True,157,PEG_S2,PEG,small,5.0,1.6243539466678842,3.5882757033727897,0.7639235748748588
corners,True,158,COOH_L1,COOH,large,5.0,1.95646730963716,3.80302586845774,0.865911287346654
corners,True,159,COOH_L2,COOH,large,5.0,1.9205829002702033,3.8786090910590025,0.9283075514691268
corners,True,160,COOH_S1,COOH,small,5.0,1.2930903375359812,2.75503465039305,0.6238350416635862
corners,True,161,COOH_S2,COOH,small,5.0,1.2774130075844763,3.095709746273116,0.5511549931562751
corners,True,162,PEG_L3,PEG,large,5.0,1.7110604751732577,3.286509450373899,0.8969426741822254
corners,True,163,COOH_L3,COOH,large,5.0,1.6846819646779414,3.579443162059168,0.9503011246686596
corners,True,164,COOH_S3,COOH,small,5.0,1.1223891659244678,2.582270947316392,0.7523273150444549
corners,True,165,PEG_control,PEG,control,5.0,0.7152093010082805,1.942306696197332,0.2874548082021837
corners,True,166,COOH_control,COOH,control,5.0,0.9983876175704112,2.034544327988295,-0.3823322813751107
corners,True,167,PEG_S3,PEG,small,5.0,0.8458467150768372,1.9472660266355173,0.7772031941354167
corners,True,168,PEG_L1,PEG,large,5.5,2.387548741582237,4.067734240885831,0.7952883043812785
corners,True,169,PEG_L2,PEG,large,5.5,1.9717773316748517,3.743118386390483,0.903487778672761
corners,True,170,PEG_S1,PEG,small,5.5,1.2650571940467037,2.714679956343093,0.7386911169232948
corners,True,171,PEG_S2,PEG,small,5.5,1.670056317946436,3.692891119720993,0.8128466870314746
corners,True,172,COOH_L1,COOH,large,5.5,1.974977851253729,3.808924641611779,0.850192657369438
corners,True,173,COOH_L2,COOH,large,5.5,2.010408571152761,3.8796112937513527,0.8122499851574123
corners,True,174,COOH_S1,COOH,small,5.5,1.3681132582163371,2.8054023766130967,0.638609436620776
corners,True,175,COOH_S2,COOH,small,5.5,1.3311327028120017,3.1583777540867097,0.5611956079364668
corners,True,176,PEG_L3,PEG,large,5.5,1.6904883092036929,3.2725497975196154,0.9077933857145568
corners,True,177,COOH_L3,COOH,large,5.5,1.696641502726769,3.5843884519679614,0.9494512580934776
corners,True,178,COOH_S3,COOH,small,5.5,1.074627545108965,2.338796742946806,0.7426888832249916
corners,True,179,PEG_S3,PEG,small,5.5,0.8537321795122902,1.964047310532784,0.7690551897720197
corners,True,180,PEG_control,PEG,control,5.5,0.6634662945139069,1.924945811711848,0.4525663310853468
corners,True,181,COOH_control,COOH,control,5.5,1.0959944482682693,2.6986180928228007,0.4546232852948399
corners,True,182,PEG_L1,PEG,large,6.0,2.329432765734302,4.0646378525427505,0.7725071718120271
corners,True,183,PEG_L2,PEG,large,6.0,2.141497887363139,3.7948042158672814,0.9371172473860564
corners,True,184,PEG_S1,PEG,small,6.0,1.325082891826164,2.7372412679694524,0.7439355539321184
corners,True,185,PEG_S2,PEG,small,6.0,1.671420739968266,3.618902338603426,0.7872089645295256
corners,True,186,COOH_L1,COOH,large,6.0,2.0213543608747577,3.820692056309704,0.8416756305321539
corners,True,187,COOH_L2,COOH,large,6.0,1.9728746626917224,3.92916716064019,0.8527586836741594
corners,True,188,COOH_S1,COOH,small,6.0,1.238380717838951,2.816247997198477,0.4491063117354402
corners,True,189,COOH_S2,COOH,small,6.0,1.297808857087714,3.167468763383797,0.5047276410479636
corners,True,190,PEG_L3,PEG,large,6.0,1.7010540182117742,3.2818947109067023,0.9008195882269336
corners,True,191,COOH_L3,COOH,large,6.0,1.9060216911966537,3.696981839637155,0.8988541149461615
corners,True,192,COOH_S3,COOH,small,6.0,1.1043135226524128,2.398957675619668,0.7883366444110097
corners,True,193,PEG_S3,PEG,small,6.0,0.931589153522562,2.08631733272087,0.8787902012635442
corners,True,194,COOH_control,COOH,control,6.0,0.8093109632172792,1.7331910137542177,-0.4924532882672238
corners,True,195,PEG_control,PEG,control,6.0,0.7542686748251737,1.9958877670390516,0.3166559707739556
series,False,0,PEG_L1,PEG,large,0.0,1.088844376145287,2.459754230175358,0.2546414578162967
series,False,1,PEG_L2,PEG,large,0.0,1.1719335948143996,2.509893323389174,-0.0214079183830496
series,False,2,PEG_S1,PEG,small,0.0,0.766151600300271,1.8827151248632403,0.1593485913836678
series,False,3,PEG_S2,PEG,small,0.0,1.2792548355301343,2.6850364450919346,0.1455142282670123
series,False,4,COOH_L1,COOH,large,0.0,0.9324581092589256,2.0557700271876587,-0.0248937319944361
series,False,5,COOH_L2,COOH,large,0.0,0.8746011538965893,1.900286830045499,0.0602081769532042
series,False,6,COOH_S1,COOH,small,0.0,0.8788511067351725,1.844654489273254,0.243772554296297
series,False,7,COOH_S2,COOH,small,0.0,0.8853583405316225,1.827114301606063,-0.6540615095220106
series,False,8,PEG_L1,PEG,large,0.0,1.6132965749496104,3.8766125983319446,0.3251477662062334
series,False,9,PEG_L2,PEG,large,0.0,1.4835880358932878,3.351659072321534,0.4681158264497073
series,False,10,PEG_S1,PEG,small,0.0,1.026624975964231,2.1632151420716377,0.0848647364036235
series,False,11,PEG_S2,PEG,small,0.0,1.5112423380665754,3.985672193598212,0.327891372882216
series,False,12,COOH_L1,COOH,large,0.0,1.3766740684158625,3.835885224506187,0.4835467345919511
series,False,13,COOH_L2,COOH,large,0.0,1.3202562970306273,4.068072126457251,0.2744686951368367
series,False,14,COOH_S1,COOH,small,0.0,0.8651320928161399,1.8279363464920648,0.3811498699399561
series,False,15,COOH_S2,COOH,small,0.0,1.029104424321792,2.194726222380533,0.1553593814266203
series,False,16,PEG_L3,PEG,large,0.0,1.047064539258031,2.53824741576743,0.6215763800527768
series,False,17,PEG_S3,PEG,small,0.0,0.7837781624113258,1.9454632607443652,0.4850964248758274
series,False,18,COOH_L3,COOH,large,0.0,1.1175796343408162,2.297363271322558,0.1281322892075847
series,False,19,COOH_S3,COOH,small,0.0,1.021410970483715,2.084638988786693,0.0398777607940134
series,False,20,PEG_control,PEG,control,0.0,1.3468779196112812,2.6794816925142095,0.1551390204307179
series,False,21,COOH_control,COOH,control,0.0,0.8733834334480333,1.869076499417125,-0.0963520008475541
series,False,22,PEG_L3,PEG,large,0.0,1.518932966325113,3.184432594458116,0.5709512316759644
series,False,23,PEG_S3,PEG,small,0.0,1.006970746161443,2.0720189482961224,0.2140506275580258
series,False,24,COOH_L3,COOH,large,0.0,1.620683371820555,3.462003372740221,0.4283490515762525
series,False,25,COOH_S3,COOH,small,0.0,1.0389361716898815,2.180027887952405,0.1672630292553629
series,False,26,PEG_control,PEG,control,0.0,1.2554106971072017,2.537648432120123,0.0183157986022797
series,False,27,COOH_control,COOH,control,0.0,0.8164586113670276,1.7209052392496018,-0.5334817173625894
series,False,28,PEG_L1,PEG,large,0.5,1.5852872486484533,3.7770372445485783,0.6717955513817799
series,False,29,PEG_L2,PEG,large,0.5,1.2769881524750926,3.352775423925023,0.7683834698577853
series,False,30,PEG_S1,PEG,small,0.5,0.720908234535145,1.605924093618685,0.805939536214996
series,False,31,PEG_S2,PEG,small,0.5,1.4792905922808743,3.7835836987423512,0.465632591724728
series,False,32,COOH_L1,COOH,large,0.5,1.355951133618011,3.661066951604077,0.7192560447319678
series,False,33,COOH_L2,COOH,large,0.5,1.310671270259404,3.804904413203276,0.7398439065863953
series,False,34,COOH_S1,COOH,small,0.5,0.771339230915622,1.713332261560264,0.4469940663819423
series,False,35,COOH_S2,COOH,small,0.5,0.9071466202914068,2.1773023730944527,-0.180958743001691
series,False,36,PEG_L3,PEG,large,0.5,1.611479008272517,3.4047144427640417,0.6614544297715951
series,False,37,PEG_S3,PEG,small,0.5,1.0086410321153754,1.986276173646306,-0.2251229842220324
series,False,38,COOH_L3,COOH,large,0.5,1.080340264415134,2.9522228573789917,0.8613226062336412
series,False,39,COOH_S3,COOH,small,0.5,0.8612095735924898,2.1040387550237436,0.4124130087646848
series,False,40,PEG_control,PEG,control,0.5,1.1587781970189266,2.284689163586065,-0.358762887627124
series,False,41,COOH_control,COOH,control,0.5,0.8582801406580751,1.8410626309011504,-0.2674697252757019
series,False,42,PEG_L1,PEG,large,1.0,1.372098857436787,3.2767193228977805,0.8686810596665386
series,False,43,PEG_L2,PEG,large,1.0,1.3866041337558508,3.436695490463454,0.797695622681461
series,False,44,PEG_S1,PEG,small,1.0,0.6336787511860574,1.5830083598138989,0.5710178599809417
series,False,45,PEG_S2,PEG,small,1.0,1.5320087883950235,3.6353955732839376,0.4195770997863015
series,False,46,COOH_L1,COOH,large,1.0,1.4047297737995437,3.641250619531037,0.7820094380268551
series,False,47,COOH_L2,COOH,large,1.0,1.3543620560598315,3.690098259138733,0.7993074055618645
series,False,48,COOH_S1,COOH,small,1.0,0.8045241721153178,1.8896494226520493,0.5171031431898792
series,False,49,COOH_S2,COOH,small,1.0,0.8209971550385996,2.0516309195767763,-0.0244590300592726
series,False,50,PEG_L3,PEG,large,1.0,1.4595066982632756,3.2977353125326103,0.7495547775385258
series,False,51,PEG_S3,PEG,small,1.0,0.9539386632516088,1.905353846721796,-0.3395056490324618
