idx,ring_L,block_L,norm_dark
402,209.0,240.48357963562012,-31.483579635620117
403,201.0,243.36593437194824,-42.36593437194824
404,215.0,237.7152442932129,-22.71524429321289
405,217.0,242.48099327087402,-25.480993270874023
406,210.0,233.33703804016113,-23.337038040161133
407,214.0,225.79404640197754,-11.794046401977539
408,225.0,241.65077590942383,-16.650775909423828
409,226.0,220.52700805664062,5.472991943359375
410,227.0,207.15092086791992,19.849079132080078
411,226.0,237.35309410095215,-11.353094100952148
412,227.0,213.1422233581543,13.857776641845703
413,227.0,207.0320930480957,19.967906951904297
414,210.0,239.43887519836426,-29.438875198364258
415,206.0,243.27753162384033,-37.27753162384033
416,216.0,220.7657699584961,-4.765769958496094
417,216.0,243.55624198913574,-27.556241989135742
418,209.0,229.76260566711426,-20.762605667114258
419,214.0,233.0561580657959,-19.0561580657959
420,224.0,243.12219333648682,-19.122193336486816
421,226.0,228.9452953338623,-2.9452953338623047
422,234.0,215.5466537475586,18.453346252441406
423,230.0,207.44231796264648,22.557682037353516
424,228.0,218.30080032348633,9.699199676513672
425,231.0,215.7076301574707,15.292369842529297
426,208.0,240.89003658294678,-32.89003658294678
427,203.0,242.59082889556885,-39.59082889556885
428,216.0,221.79006576538086,-5.790065765380859
429,215.0,244.6059694290161,-29.605969429016113
430,211.0,226.930814743042,-15.930814743041992
431,214.0,232.36839294433594,-18.368392944335938
432,227.0,228.03868675231934,-1.038686752319336
433,234.0,222.0963363647461,11.903663635253906
434,229.0,225.3660011291504,3.6339988708496094
435,225.0,216.6988639831543,8.301136016845703
436,232.0,218.97631072998047,13.023689270019531
437,226.0,207.19287872314453,18.80712127685547
438,203.0,223.1654510498047,-20.165451049804688
439,197.0,242.88076210021973,-45.88076210021973
440,203.0,224.09181785583496,-21.09181785583496
441,200.0,235.02515411376953,-35.02515411376953
442,196.0,238.5334873199463,-42.53348731994629
443,195.0,226.18586349487305,-31.185863494873047
444,222.0,216.54843139648438,5.451568603515625
445,205.0,253.59365212917328,-48.59365212917328
446,218.0,201.58343887329102,16.416561126708984
447,198.0,220.30738830566406,-22.307388305664062
448,224.0,205.5578956604004,18.44210433959961
449,225.0,195.6314239501953,29.368576049804688
450,230.0,235.68139839172363,-5.681398391723633
451,211.0,233.93093299865723,-22.930932998657227
452,234.0,230.99164199829102,3.0083580017089844
453,220.0,230.74645042419434,-10.746450424194336
454,232.0,222.04074096679688,9.959259033203125
455,226.0,247.46552324295044,-21.46552324295044
456,234.0,244.08202934265137,-10.082029342651367
457,225.0,248.16098737716675,-23.160987377166748
