geometry,perturb,idx,series,coating,arm,t,centroid_mag,d90_mag,nav_index
repair,True,33,COOH_L2,COOH,large,0.5,1.3118702945209029,3.8106876792825917,0.7372232992103437
repair,True,34,COOH_S1,COOH,small,0.5,0.7683915237345968,1.7013675679101987,0.45874508973977884
repair,True,35,COOH_S2,COOH,small,0.5,0.9108054322297153,2.1884104962880286,-0.17866298520722013
repair,True,36,PEG_L3,PEG,large,0.5,1.5479999524471935,3.2819721031649483,0.6886405196918174
repair,True,37,PEG_S3,PEG,small,0.5,0.7701018824370353,2.029182137562045,0.6301566084462562
repair,True,38,COOH_L3,COOH,large,0.5,1.219182764133548,3.2230424519810628,0.8332534583009998
repair,True,39,COOH_S3,COOH,small,0.5,1.0021582639057476,2.169865788520732,0.14754407656287533
repair,True,40,PEG_control,PEG,control,0.5,1.0461394528119858,2.4008464607511435,0.18321732323483425
repair,True,41,COOH_control,COOH,control,0.5,0.8255953356881932,1.8328230816915327,-0.175977958589842
repair,True,42,PEG_L1,PEG,large,1.0,1.332869560031554,3.45732230044283,0.8349012704583892
repair,True,43,PEG_L2,PEG,large,1.0,1.4000473345290565,3.460588492434473,0.791849067072823
repair,True,44,PEG_S1,PEG,small,1.0,0.6348622772726025,1.5918495835721516,0.6065852718280744
repair,True,45,PEG_S2,PEG,small,1.0,1.4699820908423171,3.640112976196597,0.597019638230208
repair,True,46,COOH_L1,COOH,large,1.0,1.4068753850243982,3.646672980917869,0.779495876785431
repair,True,47,COOH_L2,COOH,large,1.0,1.3624253977485612,3.7064889205154112,0.7921071548309965
repair,True,48,COOH_S1,COOH,small,1.0,0.811433184987619,1.9257348329640012,0.4959885363105051
repair,True,49,COOH_S2,COOH,small,1.0,0.8150298158546672,1.986179034570124,0.15248416101439666
repair,True,50,PEG_L3,PEG,large,1.0,1.4242290395065338,3.218180950648202,0.7743355178710197
repair,True,51,PEG_S3,PEG,small,1.0,0.7425973507361313,1.9882823850944402,0.6703617967329839
repair,True,52,COOH_L3,COOH,large,1.0,1.3784830651717173,3.2913192930438075,0.8372839395298554
repair,True,53,COOH_S3,COOH,small,1.0,0.816697013248629,2.002934597606682,0.4343986120822752
repair,True,54,PEG_control,PEG,control,1.0,1.014832478626968,2.370515200206856,0.2208581319696208
repair,True,55,COOH_control,COOH,control,1.0,0.7787476328345762,1.7670393788053738,-0.16541674732576975
repair,True,56,PEG_L1,PEG,large,1.5,1.5339376931507203,3.5606430807549936,0.8216361993461254
repair,True,57,PEG_L2,PEG,large,1.5,1.542260987400164,3.51840392296437,0.8020404171482475
repair,True,58,PEG_S1,PEG,small,1.5,0.7682380288730274,1.8267996065547176,0.610885435129283
